,Index,vote,TS,XGB,Random Forest Regressor,bayes,svr,lars,Linear Regression,lasso,ridge,elastic
602,602,493.0578408496805,493.5590601384973,492.66116,492.8943503395552,493.3036920317369,492.48435469808175,492.8194880987828,492.814423143999,492.48435469808175,493.03681380598266,493.0396668702573
603,603,490.1646316690931,490.8423740717982,490.09512,490.6173251857971,489.54651686462415,492.48435469808175,489.7063079929693,489.3202325461486,492.48435469808175,489.4412136010376,491.994496142852
604,604,491.1057658217057,492.484090002256,489.48828,490.49885783587183,489.6162295443519,492.48435469808175,489.5650523421309,489.4074857781864,492.48435469808175,489.50982603935694,492.14795990299626
605,605,496.4181170529764,492.90446520830073,496.57553,497.5434743012858,497.44861628618906,492.48435469808175,496.8603317422513,497.1951156539941,492.48435469808175,497.391166687117,493.33755307314567
606,606,490.92744970116087,490.43600551681504,490.41367,492.53441079952535,489.7822843490996,492.48435469808175,489.7399841827629,489.8878088025788,492.48435469808175,489.8237474655713,491.8798778433981
607,607,489.852154413816,494.3018362207398,493.514,492.50942019894296,494.3312658817941,492.48435469808175,494.5727300650991,494.2975883890509,492.48435469808175,494.29108041605787,493.0374458966791
608,608,502.6111014321448,502.6419896517555,500.14874,500.5175630739115,499.9735175937119,492.48435469808175,500.1340491106673,500.0084863722446,492.48435469808175,499.9736110701765,493.8062871306605
609,609,498.1302808445284,493.4216490899687,498.6948,500.4949165503176,497.5894203278485,492.48435469808175,496.8522770715159,498.1183194495876,492.48435469808175,497.85839793836254,493.2924050242503
610,610,489.4522467830192,489.7321622448141,489.2578,489.2222170326545,490.4653022494473,492.48435469808175,490.25810148713487,490.2956236428357,492.48435469808175,490.3631770839539,492.0881836230208
611,611,501.2570925179925,493.59328057917935,502.3352,505.8557128487388,497.5284410379333,492.48435469808175,496.8664966533797,498.1717030816884,492.48435469808175,497.8122464462649,493.2905658241416
612,612,491.1758637106728,489.7470961895278,490.23572,492.8537387269308,489.4649148254107,492.48435469808175,489.6401149288065,489.48371180299705,492.48435469808175,489.4263523840471,491.90474719867154
613,613,490.6158863747014,494.4736153530772,493.4331,490.1850728766136,495.3090950246962,492.48435469808175,495.1092619930267,495.6534201400413,492.48435469808175,495.4335128611736,492.99296721437184
614,614,489.9758736043533,489.9990146663975,489.51022,489.83781755680286,490.0220427280902,492.48435469808175,490.3045706156346,490.0013933425833,492.48435469808175,490.0025341700888,491.9377693794711
615,615,490.25847024613273,489.815546541191,489.62036,491.2900640166304,490.0082197642213,492.48435469808175,490.148764920705,489.97601868084416,492.48435469808175,489.9755554057983,491.94710892343886
616,616,499.9904077123554,515.6406349112484,494.54062,495.01694769775634,496.096887079736,492.48435469808175,496.08338030997214,496.7673898488841,492.48435469808175,496.56028072860215,492.82507744516766
617,617,490.43460316618695,489.9188948792319,491.00378,490.3197134615511,489.82398913525526,492.48435469808175,489.9363361978975,489.89297097241126,492.48435469808175,489.8284999516121,491.9010021599564
618,618,490.9924613197618,490.5125565780148,490.7832,491.92980346802665,489.9726713068635,492.48435469808175,490.1076310044509,490.16181490038673,492.48435469808175,490.0555638044789,491.9152879172203
619,619,489.8845309577637,489.750861230415,490.04495,489.8535948583621,489.76927311795737,492.48435469808175,489.9900785280315,489.8643451774072,492.48435469808175,489.7959236253828,491.9079871092264
620,620,494.0615198305058,489.0978536732284,494.09067,493.9450292093248,493.7180969112702,492.48435469808175,493.6022008871668,493.5931089014329,492.48435469808175,493.6220227781061,492.9914724406052
621,621,490.05339976228674,490.2134159598143,492.41187,491.24766515745824,492.5860111356509,492.48435469808175,492.82969950944727,492.0807984029736,492.48435469808175,492.3573822367716,492.607167777852
622,622,488.69780707767217,489.5156897220464,488.71176,487.7935701092286,490.5841056920215,492.48435469808175,490.36160276486686,490.0192638411614,492.48435469808175,490.3551248432018,492.0882626285654
623,623,495.9111194282862,493.2701055896361,496.91525,496.3864787403002,497.3677554858049,492.48435469808175,496.8156946516979,496.7713092482085,492.48435469808175,497.2016012458178,493.3192285689519
624,624,493.366037367518,495.5854022701955,494.69135,495.3688971342485,495.0085949959367,492.48435469808175,495.2062282352897,495.658157833064,492.48435469808175,495.2543364963957,492.9680921475169
625,625,495.4493380403029,493.6687108057279,496.39023,493.58714518840816,497.6309124193344,492.48435469808175,496.9667003376293,498.1679067742934,492.48435469808175,497.87850377023005,493.30851438346855
626,626,502.06558247090055,497.9826139331519,500.98898,502.9938127725815,499.4948028067295,492.48435469808175,499.7814399181799,499.3896780915203,492.48435469808175,499.4313915241517,493.655942010866
627,627,494.3505661719,490.8370968683894,494.1981,492.82970923942094,493.855705862491,492.48435469808175,493.7417553822872,493.6028851541516,492.48435469808175,493.739954587747,492.9965394309797
628,628,490.4421705739464,490.3029715139517,490.0396,490.7747703471112,490.0504585559891,492.48435469808175,490.19138560406986,490.1807272057644,492.48435469808175,490.0967823830902,491.93777818875344
629,629,491.791887213877,489.9166010172869,492.98532,495.7207222356347,492.5020136640462,492.48435469808175,492.7501711494438,492.0313462107163,492.48435469808175,492.2349769712532,492.6428725118756
630,630,489.75699698703335,494.1485577206418,493.76028,492.8592002015336,494.2118151979279,492.48435469808175,494.5050790036765,493.8842850367719,492.48435469808175,494.0499562854344,493.0348378093597
631,631,489.6154471864636,489.70027107068273,489.75363,489.5472189568034,489.44201017742273,492.48435469808175,489.3432977125215,489.5288227248609,492.48435469808175,489.42143278174126,491.9002437856326
632,632,490.0246296005983,490.45580492407066,489.72827,489.5725434718815,489.5025835570543,492.48435469808175,489.6584444894385,489.694120036976,492.48435469808175,489.557946605936,491.9905320222188
633,633,488.3578334555534,489.24923962669743,489.38443,486.518451894257,490.0386140576793,492.48435469808175,490.1393221618106,489.9930626119485,492.48435469808175,489.9719541475712,492.46787503989634
634,634,500.3600092153104,496.6358528139922,499.47336,500.217189663448,499.7809802453004,492.48435469808175,499.41491016514846,499.7012062009265,492.48435469808175,499.737831320473,493.6495882032483
635,635,501.1480713425241,496.9263621589684,500.96985,500.9228270175429,499.9701142491478,492.48435469808175,499.4309665229765,500.100531284422,492.48435469808175,500.018403776717,493.66477462964167
636,636,494.2854941249022,495.6348066559479,495.9121,496.8177314917823,494.79260259739056,492.48435469808175,494.63933267709183,494.7222579576608,492.48435469808175,494.77285469693504,492.91952352970833
637,637,490.13272217306593,490.1093717952503,490.14774,489.48811139194464,490.3701945354775,492.48435469808175,490.3532872358726,490.0313146322952,492.48435469808175,490.1955437277732,492.0743610992887
638,638,491.33329143050406,490.8627855753493,491.27444,492.2784867089499,490.0454918492269,492.48435469808175,490.1436016189866,490.0802676308149,492.48435469808175,490.0649634898072,491.9202967090449
639,639,492.7390118543112,498.6079439398937,492.99304,491.9318542070915,493.3683767671728,492.48435469808175,492.9927999744967,493.20000365887904,492.48435469808175,493.2736099956136,492.9525926369084
640,640,489.8174690559732,490.3586970963677,489.9906,489.1587832091294,489.876256919585,492.48435469808175,489.9592114571667,489.9494596138645,492.48435469808175,489.88997877898,491.9680624617624
641,641,490.8156352500933,493.3765889206972,490.63513,489.4342242744336,493.50896280399246,492.48435469808175,493.0373586018737,493.41927888813456,492.48435469808175,493.40853880882463,493.0336235476508
642,642,490.1554690086783,489.9425404802733,489.65683,490.1710006996901,490.0430810410657,492.48435469808175,490.1519256360354,489.9541071525683,492.48435469808175,489.96745392868297,492.4701669724749
643,643,491.1643729383936,491.2314606623223,490.8844,491.4270448589765,490.6087972363617,492.48435469808175,490.4308721452285,490.8105966959697,492.48435469808175,490.7246840917968,491.99630958972585
644,644,489.1791678824836,489.5809075250952,489.41638,488.5014412294377,490.5730362175125,492.48435469808175,490.2627286313685,490.4683646509027,492.48435469808175,490.5320473683091,492.076222974212
645,645,495.29611774992986,502.9162583480014,494.31107,493.3528696808543,495.4162314823645,492.48435469808175,495.6155526797767,496.58718746554814,492.48435469808175,496.003481557964,492.75822705757145
646,646,494.0807790745642,489.59617830635744,494.2979,492.5562085038845,493.7779495293325,492.48435469808175,493.6066462876045,493.8692672925843,492.48435469808175,493.72374008064975,493.0226833327089
647,647,489.6919929752001,493.9765829778415,492.84174,488.1163958150626,494.9919573091565,492.48435469808175,494.8439166147776,494.9941709781745,492.48435469808175,494.96593473527054,492.98805233891534
648,648,489.8174025713488,490.1677520158101,489.6701,489.7922341990829,489.90291635513057,492.48435469808175,490.0899902899406,489.87338491166,492.48435469808175,489.8688794278617,491.9285709344463
649,649,490.80213218648606,489.2496197397215,490.25748,492.1445862806669,490.5029034465467,492.48435469808175,490.8864361187796,490.5421705152165,492.48435469808175,490.5515125722434,491.99357847903855
650,650,493.35538687743366,499.2985012744687,493.4276,492.6801847979309,493.5518060709634,492.48435469808175,493.2585354152191,493.33818946155895,492.48435469808175,493.4019418855361,492.9794718549461
651,651,490.1108863023285,490.3139977241125,489.72107,490.25050969812537,489.78345193165313,492.48435469808175,489.9480157178789,489.8491008726511,492.48435469808175,489.82115153079394,491.9127734220995
652,652,492.1361802406284,495.1409242276259,494.63605,496.7304985671489,494.122887621018,492.48435469808175,494.42069093766185,493.6352567984636,492.48435469808175,493.9150249015081,493.024170955559
653,653,498.8091915816848,492.9078885044301,499.10217,501.8623980806176,497.57907863931376,492.48435469808175,496.9482468338808,498.091681948497,492.48435469808175,497.78082444558027,493.32263847850027
654,654,490.4442885037181,495.0276595487853,493.3987,494.0889003162879,494.3497070267239,492.48435469808175,494.6096201306663,494.7143464527304,492.48435469808175,494.4123711845045,493.05577475028304
655,655,491.999903962718,490.350351785877,491.70245,493.7038203481536,490.1781103578675,492.48435469808175,490.0693217070462,490.2151534465546,492.48435469808175,490.1937621194194,491.9606155492479
656,656,490.2740200033363,489.45992262850825,489.91232,489.68370565200553,490.1430277733339,492.48435469808175,490.2647393977842,490.1002234186736,492.48435469808175,490.0785153083775,492.4951399136231
657,657,489.4128228189842,490.64440593041394,489.56256,488.77823108329767,489.46575729136254,492.48435469808175,489.621802525229,489.591612201737,492.48435469808175,489.470235920391,492.0293985043425
658,658,490.8168371287625,490.4165272429246,490.3366,492.1107730658205,489.9702138718881,492.48435469808175,489.933615504226,489.7248049245841,492.48435469808175,489.8986630445463,491.9095902163237
659,659,501.8081458126148,498.3362987578674,500.30634,502.5937131784965,499.5572421540378,492.48435469808175,499.830210380286,499.5511788063458,492.48435469808175,499.5223067711499,493.653838525057
660,660,502.9464335964479,502.17775028737344,500.0663,502.01107314031816,499.92322051601786,492.48435469808175,500.22229485405865,499.82996538378194,492.48435469808175,499.8600982808139,493.8126014081088
661,661,490.752892587834,489.336258298211,490.16528,491.82702079200897,490.41957487026514,492.48435469808175,490.7743795791561,490.4112897276737,492.48435469808175,490.43862913076674,492.0044789033307
662,662,494.466471483688,492.9708986145007,496.32812,491.21793149276544,497.3766295002299,492.48435469808175,496.7471678114805,497.4751027563533,492.48435469808175,497.4590106017363,493.3042801863199
663,663,489.6356258228657,489.3411234199712,489.54254,489.8974965615705,490.1406017221845,492.48435469808175,490.2604290447933,490.1072018148274,492.48435469808175,490.06406002287576,492.47555488140665
664,664,501.2931309089885,501.8038667013248,498.88235,497.5357746023704,500.2947325877034,492.48435469808175,499.7895314306847,500.3038956344445,492.48435469808175,500.2939991416847,493.7935901660066
665,665,489.7501226392636,489.89074803097054,489.5271,489.7616073089508,489.81372495912575,492.48435469808175,489.99223244938094,489.9427272360298,492.48435469808175,489.8718734634776,491.9008253361735
666,666,489.30314290901225,490.4240946175966,489.17352,488.25657047631074,489.92076022815854,492.48435469808175,490.0282020027786,490.0456870992495,492.48435469808175,489.9721267202114,491.8918460400059
667,667,489.94592222093047,490.2874463836037,489.65683,489.7634505555712,490.06425355191845,492.48435469808175,490.18648276962216,489.9454231429416,492.48435469808175,489.98391577792137,492.46674858535937
668,668,490.72146657205866,491.0552387630579,493.76028,491.7822107357108,494.68518220206767,492.48435469808175,495.2923503000179,494.0483619119868,492.48435469808175,494.4738370925935,493.0008306956489
669,669,495.2581438204188,495.5343637118653,493.33755,497.694777965879,493.0599234284925,492.48435469808175,493.7659265586055,492.93805582919697,492.48435469808175,493.0313946662499,492.6524758413383
670,670,502.4346583002173,508.5288267087996,501.64453,502.245324970482,501.1474545511828,492.48435469808175,500.2146254246478,501.821974202219,492.48435469808175,501.5504358861591,493.7952242336667
671,671,494.61582452856857,495.1692559482301,493.9501,495.3991879277911,492.9201602916077,492.48435469808175,493.66944216495386,492.5378028492676,492.48435469808175,492.8185117597306,492.6445893345504
672,672,491.4276764984559,489.9440316357328,491.00995,493.88806367028207,490.0915245190316,492.48435469808175,490.1386350513764,490.1443485535199,492.48435469808175,490.1331804266083,491.8749172242523
673,673,491.1868745453171,492.8640885388716,489.7168,489.9376366472077,489.80308651038007,492.48435469808175,489.8088193481347,489.7080926946808,492.48435469808175,489.7380044068936,492.1687549420277
674,674,492.3220265354217,502.3884244255167,489.20895,486.378816285413,491.9161183743042,492.48435469808175,491.7741154098172,490.7333567358109,492.48435469808175,491.5100478298248,492.469996581919
675,675,490.0556664476888,490.1429296432696,490.00735,490.3070369192683,489.8183009300066,492.48435469808175,489.98427533840646,489.7757264810227,492.48435469808175,489.77458053431104,491.9375934527608
676,676,491.1872038400267,494.4545847026398,489.26428,488.7949634285119,491.0480797910878,492.48435469808175,491.0567334432431,490.7381096217561,492.48435469808175,490.88775728814346,492.1775989326801
677,677,495.5514533753866,497.9944621558543,495.6229,495.74877438220136,493.0924586352063,492.48435469808175,493.3350488674854,493.2943513230134,492.48435469808175,493.02397154058576,492.944639210945
678,678,489.7085219710382,488.9770436368401,489.54254,489.8170123374247,490.1124099987031,492.48435469808175,490.2529251047024,489.9730103709813,492.48435469808175,489.9934035157917,492.4887380757172
679,679,490.4190327665349,489.8807977775196,492.7939,492.76201118175067,492.40534180987055,492.48435469808175,492.7050375417796,491.8576071880138,492.48435469808175,492.118681301312,492.6091697338344
680,680,492.6839119406416,491.1367078666349,492.2629,495.0151905484288,489.9313994036629,492.48435469808175,490.0670172171111,490.10600240728405,492.48435469808175,490.0027052246797,491.9126875842604
681,681,496.5678835578576,493.0301008832,497.76852,497.3783526909098,497.42475696730327,492.48435469808175,496.8658764148673,496.665935324346,492.48435469808175,497.2283621134259,493.3208604936823
682,682,490.7193028010497,491.0040010061613,490.41583,490.7876262719205,489.74473740112194,492.48435469808175,489.8474125928623,490.143902288056,492.48435469808175,489.9014570603896,492.0271413625021
683,683,493.6276259372282,493.5860718213845,495.48892,495.2944221462956,495.97894572857626,492.48435469808175,495.57657063914365,496.4394476821511,492.48435469808175,496.3694615328409,492.8349664952711
684,684,490.058177682576,489.11262698352175,490.05557,490.5811965373518,490.14831359438887,492.48435469808175,490.2897000292312,489.9590728005471,492.48435469808175,490.0204501810839,492.48571948406527
685,685,489.48912070404594,489.1594920600027,489.75598,489.7861622784116,489.2208342092689,492.48435469808175,489.4376576359772,488.5496936034014,492.48435469808175,488.86695420840255,491.9572917403671
686,686,496.7727518462436,496.1402724809849,496.16348,498.3132506525477,492.89989444763626,492.48435469808175,493.6521415791682,492.6524016298771,492.48435469808175,492.8610232292922,492.6300717084279
687,687,490.0714621905842,494.0378450554775,492.96628,494.39720175968296,494.207727636824,492.48435469808175,494.4766190642197,493.8648984572691,492.48435469808175,494.0481828609817,493.03499310356256
688,688,500.3292242481836,503.9102782507852,501.2654,502.1365020993648,500.4671464965653,492.48435469808175,500.2743452288316,500.8041381985997,492.48435469808175,500.7282051297943,493.6564715582018
689,689,495.359140723807,493.23447263717566,496.3745,493.7818435110485,497.5625457556227,492.48435469808175,496.94012212468976,498.0084939128338,492.48435469808175,497.7620720272294,493.3223672529061
690,690,489.9092909510008,490.002228320232,489.65683,489.56004456695865,490.115791266546,492.48435469808175,490.223140303006,489.9904362210077,492.48435469808175,490.03769280767983,492.4782859475857
691,691,496.0916627030094,502.3609697873186,494.9266,495.6297078152724,495.1975441815049,492.48435469808175,495.4489101639284,496.27494461792594,492.48435469808175,495.7461230044139,492.7290401133849
692,692,495.18064154406585,495.5780560599936,495.9121,500.2489104126169,494.84679911564496,492.48435469808175,494.6944521356123,494.8849602177119,492.48435469808175,494.85729777672935,492.9130145979006
693,693,490.4451905259887,491.6400908434088,493.8677,492.01667553264105,494.7614286042015,492.48435469808175,495.363967306928,494.6353313124452,492.48435469808175,494.73215361439,492.99869269639214
694,694,499.9499881699269,505.77042535138895,500.22656,500.3566886689141,500.5177573409238,492.48435469808175,500.3375668202405,501.1486164683086,492.48435469808175,500.88201469142587,493.648527706011
695,695,493.667052512742,494.475637761232,493.45514,492.81674218390384,493.32756290183386,492.48435469808175,492.8896957822277,492.85336941803433,492.48435469808175,493.0839299903291,493.011858356951
696,696,490.5393787217984,490.8235418509444,490.39206,490.7093836616965,489.86971727080623,492.48435469808175,490.0305994352042,490.1566599836448,492.48435469808175,489.9802637267239,492.0316398700414
697,697,492.038445346194,491.35203629475086,491.52875,493.1807725232839,490.7003281200337,492.48435469808175,490.517826818769,490.67898019610703,492.48435469808175,490.71488185980456,492.0804275579848
698,698,488.5109489263994,490.1870101672002,488.30573,486.0760550371548,490.8473351340642,492.48435469808175,490.8537561963319,490.9600778319406,492.48435469808175,490.9473902381926,492.0244919607225
699,699,490.8556976161749,489.75187157589806,489.9739,491.4930263667842,490.10904460757496,492.48435469808175,490.22231024870985,490.13415189656087,492.48435469808175,490.0760316168578,492.4778488909252
700,700,490.412576728096,492.9300411513709,489.60367,488.6941809060079,489.68657836351593,492.48435469808175,489.6686451624375,489.6272451994894,492.48435469808175,489.6276871662416,492.1567154069112
701,701,498.3392729270972,493.17457775654464,498.47318,501.677615159734,497.2766336075923,492.48435469808175,496.74906038776726,496.692192261872,492.48435469808175,497.109366454046,493.3191664488892
702,702,488.8934069255981,489.683611592448,489.65683,487.232648304184,490.0771065424263,492.48435469808175,490.1943077486782,489.89087542113054,492.48435469808175,489.969513894073,492.47609061023326
703,703,501.3278797611145,504.4749610066417,501.79648,503.95534144186166,500.4511980442579,492.48435469808175,500.26470970768594,500.8768979235749,492.48435469808175,500.74848427264936,493.6481434552304
704,704,490.07749166822987,492.8899334023135,489.07397,487.5142764656637,489.6939502890393,492.48435469808175,489.72692593399313,489.57773069958375,492.48435469808175,489.6226783685723,492.1548497154246
705,705,489.82188219358585,490.0292895082226,489.9864,489.13367081445887,490.13869390438856,492.48435469808175,490.21948414113416,490.38682694953593,492.48435469808175,490.265316451876,491.899831972847
706,706,490.38761483475673,494.8631059798569,493.76028,493.2446806932024,494.1842825948689,492.48435469808175,494.4604046924227,493.68051801929687,492.48435469808175,493.9808937000264,493.0190396666179
707,707,489.6761195438086,490.6574941292983,490.07843,487.1165288634432,490.43393895600445,492.48435469808175,490.4309325474605,490.37555032450456,492.48435469808175,490.40368284463176,492.20174699822667
708,708,490.09465276648416,491.5331995785027,490.54382,488.2408980797875,491.1060702356798,492.48435469808175,491.16915441641,491.30179824307663,492.48435469808175,491.32924847799615,491.9767624304621
709,709,489.77658755030825,489.6277009699456,489.8771,489.480063998009,489.5455591701436,492.48435469808175,489.76829446494025,489.5833175083583,492.48435469808175,489.53022697337417,491.8919115239826
710,710,491.1895027396583,494.42456395267953,494.654,496.0386655230977,494.2795165698997,492.48435469808175,494.5486075377595,494.1765740062894,492.48435469808175,494.1966098556818,493.0325785334124
711,711,493.4723434998137,494.6281682040485,494.36963,496.0574888156617,494.7307038234892,492.48435469808175,494.9723549124418,495.0432514649362,492.48435469808175,494.7632438273876,493.0361836377175
712,712,490.4112924751267,490.30324353540897,489.7359,491.5850021802126,489.8913361042388,492.48435469808175,489.9470915993874,490.00885711274384,492.48435469808175,489.9355917039348,491.8821613167089
713,713,490.7849269176274,490.726180035608,489.76947,491.97655727117024,489.7870876495171,492.48435469808175,489.879113382844,489.898108936217,492.48435469808175,489.8078626554344,491.9320664206605
714,714,489.11729185200073,491.9720767317318,490.80838,488.69384721421903,492.4206256390384,492.48435469808175,492.8149035817301,492.15149115135466,492.48435469808175,492.2201944273706,492.6107423189978
715,715,489.88483822192376,490.1724687777509,490.1391,488.7556559229966,490.13353869171465,492.48435469808175,490.0560663118444,490.2863603407629,492.48435469808175,490.2129984723308,491.9005243605097
716,716,501.3687687084084,501.70959448542624,499.19348,497.9189345223471,499.7802656090117,492.48435469808175,500.0704200986316,499.7730229031904,492.48435469808175,499.7302422804176,493.7921209262789
717,717,489.3917788111912,490.2627351842572,489.92325,488.306888830448,489.9712989223061,492.48435469808175,490.0199508260683,490.17404265067125,492.48435469808175,490.0473035254808,491.9453259312138
718,718,488.38214925789015,494.0166879181336,492.33298,490.0588255876221,494.3039565978894,492.48435469808175,494.5898727312404,493.97458786897175,492.48435469808175,494.1557368701767,493.0326601906685
719,719,493.5017935226886,502.51042522614176,489.20895,488.99084436605625,491.8979893978888,492.48435469808175,491.7654005545408,490.8026788520459,492.48435469808175,491.5132444291291,492.4691856487356
720,720,489.5609886937057,489.4723292031667,489.9739,488.8855767347403,490.0696440327351,492.48435469808175,490.1687916049866,490.0021682520419,492.48435469808175,490.0008997105618,492.4702472272208
721,721,489.5206360302821,490.0196710487676,489.8136,488.2617521724071,490.2162320787638,492.48435469808175,490.1279379842082,490.2816953762956,492.48435469808175,490.24813755593874,491.9406904985373
722,722,491.26069764924335,490.30781353556375,491.31796,492.04723316506943,490.45258171586215,492.48435469808175,490.3905635818275,490.4789132041448,492.48435469808175,490.48323442869145,491.9924150625495
723,723,490.9056862392317,495.19038340029823,493.79572,493.6137785731961,494.3608192015086,492.48435469808175,494.5808487337359,494.24779088673694,492.48435469808175,494.2676784322312,493.0676422346469
724,724,492.3053854648508,490.7976930388389,491.32202,495.7877794282075,489.9789173085537,492.48435469808175,490.064022574272,490.19906154095617,492.48435469808175,490.0777669552725,491.9269973406063
725,725,490.956728934729,491.4085205229872,490.6035,491.34297466248273,491.05848424034446,492.48435469808175,491.01931807774105,491.714084555418,492.48435469808175,491.4263847277496,491.9783007966736
726,726,490.9542443585265,490.9840417752008,490.44193,491.2308596532884,490.0945435828484,492.48435469808175,490.1416770099158,490.215311714491,492.48435469808175,490.1511328692721,491.9054110040413
727,727,489.77275225271313,490.5300438411501,490.41367,488.3529617404498,490.0572023627743,492.48435469808175,490.0682211062513,490.2159194590661,492.48435469808175,490.1273495819202,491.8863780377018
728,728,498.9561562994559,497.1233033642434,497.96252,497.4510913624609,499.9738266720489,492.48435469808175,499.59161834478846,499.9442652908558,492.48435469808175,499.9753612521956,493.6584334235416
729,729,498.2594583958132,493.0057784576124,499.36697,500.456303900124,497.3812995170042,492.48435469808175,496.6798768336749,497.82973593204,492.48435469808175,497.6152447852186,493.2808995360948
730,730,491.8493010926636,490.698481827272,491.4455,493.93259118702025,490.4302139465878,492.48435469808175,490.3452371065717,490.5189987353706,492.48435469808175,490.47559827812097,492.0058725553207
731,731,501.5736069549778,501.4899132666628,498.32535,499.4951229670978,500.3408542985175,492.48435469808175,499.7362955380893,500.30767805696206,492.48435469808175,500.3248877615724,493.7978708002632
732,732,488.4733744403261,489.56853705957496,489.4644,486.9830142433678,489.5581754475599,492.48435469808175,489.7991789940004,489.4609424823606,492.48435469808175,489.4813282986616,491.8822827405105
733,733,502.1250798633473,509.1006867804877,499.05206,501.5739931345992,494.7761152635725,492.48435469808175,494.3088320684904,495.9039214535727,492.48435469808175,495.384270555956,492.73622288134175
734,734,489.7722583273974,492.2638800390305,489.61227,486.9231785187045,489.78668562814886,492.48435469808175,489.7106160319354,489.8186497170172,492.48435469808175,489.7555757129829,492.1666296318223
735,735,490.5934597650232,490.5112439308938,489.8898,491.34061960747744,489.65397442569457,492.48435469808175,489.7639891560391,489.8732459958177,492.48435469808175,489.7172548454289,492.01075451828734
736,736,492.0666102916129,494.977349041738,489.7448,490.6603721557295,491.06782327271856,492.48435469808175,491.0545083861834,490.89070504808814,492.48435469808175,490.94775805280887,492.197417055306
737,737,489.9154975421638,489.94917122006416,489.5992,489.76026465585016,489.76391881265465,492.48435469808175,489.8674817666253,489.7641683407962,492.48435469808175,489.7497902391602,491.8606637038621
738,738,488.12905706407656,489.54240570898486,488.81772,485.818291716019,489.9611841464291,492.48435469808175,490.1556525345068,489.934182247424,492.48435469808175,489.93815169817015,491.932644394887
739,739,488.7354057161086,493.4092425060911,487.7918,484.3618092673637,490.8883226295043,492.48435469808175,490.88383891388935,490.2061955166282,492.48435469808175,490.5898179869818,492.1845275843869
740,740,490.7494106428603,494.2695614928186,493.514,495.1003942531122,494.2893902346601,492.48435469808175,494.5116164503561,494.0723070919349,492.48435469808175,494.19003759477874,493.0321910844285
741,741,489.32482429232965,489.99468791481394,489.79904,488.8593787355276,489.89053312964654,492.48435469808175,489.959376507972,490.0621932129296,492.48435469808175,489.9426525576291,491.9823881565285
742,742,489.9849262751031,489.78894438521866,489.65683,489.5615827962452,490.0588102562952,492.48435469808175,490.1505928962205,489.95219722660073,492.48435469808175,489.97985141060906,492.47256943521086
743,743,497.374137316028,493.003415490585,497.39954,498.8515771777761,497.58623676158805,492.48435469808175,496.9563119401663,498.183292506429,492.48435469808175,497.80997295779713,493.33263200581285
744,744,488.4733365342008,490.2623918797543,489.14563,485.84147137961634,490.0019445700573,492.48435469808175,490.1245931539074,490.1603575475016,492.48435469808175,490.0800634086608,491.8803524289697
745,745,491.10844004073147,491.74694141424754,490.44095,491.9143750559768,491.0601915068498,492.48435469808175,491.1418692415431,491.2237481016355,492.48435469808175,491.2751337316155,491.96448565942336
746,746,491.6077645707266,492.5700056642411,490.06238,491.31324139199904,489.7047862213435,492.48435469808175,489.6365896882939,489.6808763410045,492.48435469808175,489.6644017945816,492.15777456842176
747,747,489.7687063232626,489.53822906242885,490.05234,488.961039967348,490.5104311654164,492.48435469808175,490.7945851222832,490.4392328915209,492.48435469808175,490.4867093910776,492.00149315035617
748,748,499.8578582990229,493.25394426836175,500.3311,503.3430112174248,497.4706276517665,492.48435469808175,496.8607954213619,497.6104459232202,492.48435469808175,497.5601361323412,493.3151861707686
749,749,498.25168916056856,504.5928299590085,499.3962,498.0630474180481,500.2885733287391,492.48435469808175,500.2328175788562,500.6840901217081,492.48435469808175,500.53881187960025,493.6428543961744
750,750,493.7110828598563,492.89556403973296,495.28983,490.6535327883388,497.5356171342726,492.48435469808175,496.8500094799472,498.0411856256187,492.48435469808175,497.7720257222935,493.2941932499986
751,751,491.7762338781642,491.3470867977542,490.9467,492.82718797649767,490.2859188701223,492.48435469808175,490.24169290042255,490.4313011623234,492.48435469808175,490.3765555577878,491.9221205916888
752,752,501.16171509887454,496.9520924977451,500.94766,501.912174299662,499.5675776706216,492.48435469808175,499.8607935232863,499.4826080763536,492.48435469808175,499.5140919322156,493.66501910718085
753,753,490.638049409791,490.1668315476835,490.38464,491.2536537279134,490.0353254749281,492.48435469808175,489.9578054570942,490.195154707624,492.48435469808175,490.11322192698753,491.9014663326543
754,754,490.9434376174256,491.01598391213935,490.97797,490.78375293233165,490.3892213065516,492.48435469808175,490.34105824177055,490.6888240710397,492.48435469808175,490.5547685422917,491.91954278259095
755,755,496.1462942986355,496.4006861051688,495.04733,498.1084489391532,493.0064252604884,492.48435469808175,493.7318861958848,492.6108292994842,492.48435469808175,492.91572617436896,492.62523129846375
756,756,488.89758100409085,488.6270288276647,489.35336,487.4952020140438,490.4372838286262,492.48435469808175,490.82931796021614,490.43217372986936,492.48435469808175,490.45113328639576,491.9977243609808
757,757,490.11034662299977,490.3493644831464,489.8969,490.53423093621626,490.1126648905323,492.48435469808175,490.2132327927753,490.1811577234816,492.48435469808175,490.13991251834034,491.9131893000123
758,758,490.97017695006775,491.1843065667098,491.37546,490.9598063542144,490.0425559936325,492.48435469808175,490.0372917698686,490.24657111381833,492.48435469808175,490.1425579876007,491.89385848561903
